"county_id","place_geoid","community","local_pass","certification_status","live_provider_status"
"robertson-tx","4832972","Hearne","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4832978","Heartland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4832984","Heath","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rockwall-tx","4832984","Heath","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-hogg-tx","4833008","Hebbronville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4833020","Hebron","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4833020","Hebron","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"donley-tx","4833044","Hedley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4833068","Hedwig Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4833092","Heidelberg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4833146","Helotes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"sabine-tx","4833188","Hemphill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4833200","Hempstead","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rusk-tx","4833212","Henderson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"clay-tx","4833284","Henrietta","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"deaf-smith-tx","4833320","Hereford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"scurry-tx","4833356","Hermleigh","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4833428","Hewitt","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4833476","Hickory Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"erath-tx","4833548","Hico","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hamilton-tx","4833548","Hico","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4833560","Hidalgo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"smith-tx","4833578","Hideaway","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lipscomb-tx","4833608","Higgins","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burnet-tx","4833794","Highland Haven","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4833824","Highland Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4833836","Highlands","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4833848","Highland Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4833968","Hill Country Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4834018","Hillcrest Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4834088","Hillsboro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4834105","Hillside Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"frio-tx","4834130","Hilltop","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4834133","Hilltop","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"leon-tx","4834136","Hilltop Lakes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4834148","Hilshire Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4834220","Hitchcock","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"aransas-tx","4834478","Holiday Beach","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4834502","Holiday Lakes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4834508","Holland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"archer-tx","4834532","Holliday","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wood-tx","4834586","Holly Lake Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4834628","Hollywood Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4834671","Homestead Meadows North","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4834673","Homestead Meadows South","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4834676","Hondo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4834700","Honey Grove","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bowie-tx","4834736","Hooks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4834832","Horizon City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4834856","Hornsby Bend","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burnet-tx","4834862","Horseshoe Bay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"llano-tx","4834862","Horseshoe Bay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4834865","Horseshoe Bend","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4835000","Houston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4835000","Houston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4835000","Houston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4835000","Houston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"donley-tx","4835072","Howardwick","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4835084","Howe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4835180","Hubbard","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"erath-tx","4835204","Huckabay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"angelina-tx","4835228","Hudson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4835253","Hudson Bend","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4835254","Hudson Oaks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cass-tx","4835300","Hughes Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"morris-tx","4835300","Hughes Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4835324","Hull","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4835348","Humble","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wharton-tx","4835420","Hungerford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4835480","Hunters Creek Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"angelina-tx","4835492","Huntington","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"walker-tx","4835528","Huntsville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4835576","Hurst","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4835612","Hutchins","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4835624","Hutto","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"shelby-tx","4835636","Huxley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wharton-tx","4835684","Iago","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lubbock-tx","4835732","Idalou","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4835754","Iglesia Antigua","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"taylor-tx","4835816","Impact","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"pecos-tx","4835828","Imperial","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4835915","Indian Hills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4835918","Indian Lake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4835954","Indian Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4835966","Indio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"austin-tx","4835984","Industry","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"victoria-tx","4835996","Inez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4836008","Ingleside","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4836008","Ingleside","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4836020","Ingleside on the Bay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kerr-tx","4836032","Ingram","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grimes-tx","4836068","Iola","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4836092","Iowa Colony","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wichita-tx","4836104","Iowa Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"pecos-tx","4836128","Iraan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bosque-tx","4836140","Iredell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4837000","Irving","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ellis-tx","4837072","Italy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hill-tx","4837084","Itasca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tyler-tx","4837112","Ivanhoe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4837156","Jacinto City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jack-tx","4837168","Jacksboro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cherokee-tx","4837216","Jacksonville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4837252","Jamaica Beach","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4837390","Jardin de San Julian","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4837396","Jarrell","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jasper-tx","4837420","Jasper","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kent-tx","4837468","Jayton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"marion-tx","4837528","Jefferson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4837612","Jersey Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"leon-tx","4837648","Jewett","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4837665","J.F. Villareal","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"shelby-tx","4837684","Joaquin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"blanco-tx","4837780","Johnson City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"clay-tx","4837924","Jolly","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4837984","Jones Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4838020","Jonestown","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4838068","Josephine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4838068","Josephine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4838080","Joshua","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"atascosa-tx","4838116","Jourdanton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4838168","Juarez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kimble-tx","4838248","Junction","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4838332","Justin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"karnes-tx","4838452","Karnes City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4838476","Katy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4838476","Katy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"waller-tx","4838476","Katy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4838488","Kaufman","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4838518","K-Bar Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4838548","Keene","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4838632","Keller","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4838776","Kemah","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4838788","Kemp","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lampasas-tx","4838800","Kempner","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4838848","Kendleton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"karnes-tx","4838860","Kenedy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"liberty-tx","4838872","Kenefick","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"houston-tx","4838884","Kennard","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4838896","Kennedale","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4838992","Kerens","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"winkler-tx","4839004","Kermit","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kerr-tx","4839040","Kerrville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gregg-tx","4839124","Kilgore","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rusk-tx","4839124","Kilgore","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4839148","Killeen","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4839292","Kingsbury","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"llano-tx","4839304","Kingsland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kleberg-tx","4839352","Kingsville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4839448","Kirby","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jasper-tx","4839460","Kirbyville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"freestone-tx","4839520","Kirvin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"uvalde-tx","4839664","Knippa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4839680","Knollwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"knox-tx","4839700","Knox City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bosque-tx","4839784","Kopperl","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"limestone-tx","4839844","Kosse","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardin-tx","4839868","Kountze","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"swisher-tx","4839904","Kress","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4839916","Krugerville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4839928","Krum","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazos-tx","4839940","Kurten","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4839952","Kyle","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4839988","La Blanca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4839994","La Carla","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840000","La Casita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840018","La Chuparosa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4840036","Lackland AFB","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4840100","La Coma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4840104","La Coma Heights","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4840108","LaCoste","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4840168","Lacy-Lakeview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4840180","Ladonia","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840186","La Escondida","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840188","La Esperanza","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4840204","La Feria","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4840210","La Feria North","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4840258","Lago","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840262","Lago Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4840264","Lago Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fayette-tx","4840276","La Grange","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4840288","La Grulla","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4840300","Laguna Heights","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bosque-tx","4840312","Laguna Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4840320","Laguna Seca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4840336","Laguna Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4840342","La Homa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4840384","La Joya","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4840450","Lake Bridgeport","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brown-tx","4840456","Lake Brownwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazos-tx","4840462","Lake Bryan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gregg-tx","4840468","Lake Cherokee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rusk-tx","4840468","Lake Cherokee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4840472","Lake City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mitchell-tx","4840475","Lake Colorado City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4840516","Lake Dallas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4840522","Lake Dunlap","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bandera-tx","4840576","Lakehills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4840588","Lake Jackson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4840624","Lake Kiowa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bandera-tx","4840674","Lake Medina Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4840674","Lake Medina Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hutchinson-tx","4840676","Lake Meredith Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gregg-tx","4840696","Lakeport","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4840714","Lakeshore Gardens-Hidden Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4840738","Lakeside","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4840744","Lakeside","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"archer-tx","4840756","Lakeside City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"randall-tx","4840804","Lake Tanglewood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hall-tx","4840888","Lakeview","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"val-verde-tx","4840966","Lake View","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4840984","Lakeway","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4841050","Lakewood Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4841056","Lake Worth","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841086","La Loma de Falcon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"aransas-tx","4841092","Lamar","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4841116","La Marque","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dawson-tx","4841164","Lamesa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841170","La Minita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comanche-tx","4841176","Lamkin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841180","La Moca Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lampasas-tx","4841188","Lampasas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4841212","Lancaster","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4841404","Lantana","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4841416","La Paloma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4841420","La Paloma Addition","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4841422","La Paloma-Lost Creek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841424","La Paloma Ranchettes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4841440","La Porte","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841449","La Presa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zavala-tx","4841452","La Pryor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841458","La Puerta","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841464","Laredo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841473","Laredo Ranchettes","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841475","Laredo Ranchettes West","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841503","La Rosita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4841542","Lasana","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4841548","Lasara","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4841565","Las Haciendas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4841566","Las Lomas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-hogg-tx","4841569","Las Lomitas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zapata-tx","4841579","Las Palmas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4841580","Las Palmas II","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
